Gender,Age,Occupation,Vintage,Avg_Account_Balance,Is_Lead
Female,58,Self_Employed,62,1300895,0
Female,27,Other,15,1304357,0
Male,55,Other,97,626034,1
Male,49,Self_Employed,44,1394078,0
Female,48,Other,73,906803,1
Male,51,Self_Employed,79,2265067,1
Female,30,Salaried,27,846906,0
Male,54,Self_Employed,87,2638547,1
Female,27,Salaried,14,444919,0
Male,69,Other,93,1158557,0
Male,48,Other,45,1278066,0
Female,52,Entrepreneur,49,477333,1
Female,36,Self_Employed,49,1989853,0
Male,44,Self_Employed,80,821443,1
Female,29,Salaried,14,288840,0
Male,47,Other,69,547519,1
Male,60,Self_Employed,109,545285,0
Male,28,Salaried,14,471806,0
Male,63,Other,105,2121350,0
Female,44,Self_Employed,31,409222,0
Male,40,Other,31,708813,0
Male,25,Other,14,1451483,1
Female,26,Salaried,15,453277,0
Male,28,Salaried,21,1043809,0
Female,28,Salaried,33,1068712,1
Female,34,Salaried,31,1557775,0
Female,39,Self_Employed,21,578633,0
Female,52,Self_Employed,105,2065770,0
Female,80,Other,32,755974,0
Male,41,Self_Employed,68,650207,0
Male,49,Self_Employed,50,1061903,0
Male,55,Self_Employed,97,962606,0
Male,30,Salaried,15,1503468,0
Male,65,Other,49,2499938,0
Female,54,Self_Employed,20,1184563,1
Female,50,Self_Employed,105,950965,0
Male,29,Salaried,25,1459786,0
Male,59,Self_Employed,128,3826421,0
Female,40,Self_Employed,20,450144,0
Male,58,Self_Employed,49,1165018,0
Male,85,Other,93,1229739,0
Male,54,Self_Employed,61,845348,0
Male,43,Self_Employed,27,1438142,1
Female,52,Self_Employed,19,666841,0
Male,81,Other,92,1058503,1
Female,27,Other,26,527787,0
Male,28,Other,21,198826,0
Male,29,Salaried,21,3572842,0
Female,27,Salaried,15,1033414,0
Male,34,Self_Employed,49,388022,1
Male,48,Self_Employed,86,315647,1
Male,66,Other,80,1336877,0
Female,28,Salaried,13,931162,0
Female,33,Salaried,32,794672,0
Male,42,Self_Employed,49,327155,1
Male,61,Other,79,1763784,1
Male,27,Salaried,26,2440638,0
Male,27,Salaried,14,874202,0
Male,75,Other,127,1446445,0
Male,55,Self_Employed,74,4782156,0
Female,29,Salaried,25,1339565,0
Male,48,Self_Employed,33,549201,0
Male,54,Self_Employed,37,1063425,0
Male,27,Other,31,748347,0
Male,70,Other,61,668879,0
Male,35,Salaried,13,888958,0
Female,29,Salaried,31,831179,0
Male,46,Self_Employed,27,1552204,0
Male,60,Salaried,109,1231501,1
Female,29,Salaried,31,1489415,0
Female,60,Other,117,1121551,1
Male,29,Salaried,32,1326954,0
Female,27,Other,14,623000,0
Female,56,Self_Employed,128,1520832,1
Female,28,Salaried,20,356765,0
Male,56,Self_Employed,51,521255,0
Female,58,Self_Employed,31,554140,0
Female,78,Other,39,1058521,0
Female,28,Salaried,13,2000898,0
Male,78,Other,62,504274,0
Female,29,Other,15,879266,0
Female,59,Self_Employed,67,1677801,0
Female,49,Self_Employed,73,981500,1
Male,75,Other,19,852895,0
Female,27,Other,27,489063,0
Male,48,Entrepreneur,99,2971843,1
Male,79,Other,31,868008,0
Male,56,Self_Employed,25,925956,0
Male,46,Self_Employed,26,1703059,0
Male,55,Other,51,1332525,0
Male,74,Other,25,1536487,0
Male,61,Other,9,906064,1
Male,25,Salaried,19,601898,0
Male,48,Entrepreneur,105,1124461,1
Male,32,Self_Employed,31,279655,0
Female,31,Salaried,32,511643,0
Male,63,Other,127,731286,0
Female,31,Salaried,26,670552,1
Male,38,Self_Employed,27,338698,0
Male,46,Self_Employed,80,537293,0
Female,45,Self_Employed,19,518994,0
Male,30,Other,25,427306,0
Male,27,Salaried,13,1653522,0
Female,29,Salaried,33,1010150,1
Female,68,Other,19,862757,0
Male,43,Self_Employed,15,1599330,0
Female,39,Self_Employed,20,945651,0
Female,28,Other,26,666200,0
Male,52,Self_Employed,69,3993082,0
Female,54,Self_Employed,105,1092012,1
Female,80,Other,74,808769,0
Male,80,Other,56,229157,1
Male,71,Other,91,1644088,0
Male,28,Salaried,14,1900034,0
Female,28,Other,27,1084927,0
Male,57,Self_Employed,91,546486,0
Female,52,Self_Employed,75,1297175,0
Female,44,Self_Employed,85,3889317,0
Male,42,Self_Employed,91,384613,0
Male,38,Self_Employed,14,1289280,0
Male,39,Salaried,19,153845,1
Female,52,Self_Employed,86,765996,0
Male,27,Salaried,15,931331,0
Female,51,Entrepreneur,109,1558532,1
Male,30,Salaried,19,869227,1
Female,29,Salaried,20,1290455,0
Female,27,Salaried,15,603802,0
Female,29,Salaried,15,3497299,0
Female,33,Salaried,19,737943,0
Female,24,Other,13,931144,0
Male,64,Other,61,1040481,0
Female,30,Other,20,239961,0
Male,28,Salaried,25,878341,0
Female,47,Self_Employed,21,825884,0
Male,62,Other,50,561251,0
Male,48,Self_Employed,79,1855205,0
Female,31,Salaried,19,682558,0
Female,46,Self_Employed,56,729221,0
Female,50,Other,91,1319095,1
Female,48,Self_Employed,37,1975657,0
Female,28,Self_Employed,19,875395,0
Male,51,Other,57,1465153,0
Male,58,Other,33,788842,1
Male,29,Salaried,15,329246,0
Female,37,Self_Employed,15,219749,1
Male,55,Self_Employed,86,633288,0
Female,29,Salaried,21,965917,0
Female,40,Self_Employed,32,814812,0
Male,58,Self_Employed,33,925662,0
Female,38,Other,26,1136298,0
Male,29,Salaried,31,921221,0
Male,60,Self_Employed,85,646415,1
Male,55,Self_Employed,68,1382125,1
Male,28,Other,20,1584404,0
Female,38,Self_Employed,26,500838,1
Male,74,Other,69,1087455,1
Male,45,Self_Employed,37,388752,0
Male,65,Other,116,646184,0
Male,45,Self_Employed,73,1125769,0
Male,46,Salaried,111,1764674,1
Female,38,Self_Employed,86,650545,1
Female,26,Self_Employed,14,4821664,0
Male,40,Self_Employed,14,532237,1
Female,37,Self_Employed,33,1050306,0
Female,72,Other,26,3135256,0
Male,31,Salaried,20,1504634,0
Female,45,Self_Employed,116,685958,0
Male,48,Self_Employed,63,1329864,0
Male,55,Self_Employed,37,3880845,1
Female,27,Salaried,20,679185,0
Female,53,Self_Employed,110,2029378,0
Male,59,Self_Employed,92,515051,0
Male,59,Self_Employed,80,841726,0
Female,44,Other,44,620801,0
Female,69,Other,111,708635,0
Male,47,Self_Employed,38,237042,0
Male,49,Self_Employed,105,1397789,0
Female,29,Salaried,27,836742,1
Female,74,Other,128,1911951,1
Male,31,Other,25,1057480,0
Male,47,Salaried,79,790578,1
Male,50,Self_Employed,122,715702,0
Male,71,Other,129,2461517,0
Male,43,Other,67,403045,1
Female,29,Salaried,26,852237,0
Male,65,Other,93,718550,1
Male,47,Self_Employed,55,1015401,0
Female,48,Self_Employed,103,1979226,1
Female,57,Self_Employed,13,699762,0
Female,33,Self_Employed,32,473204,1
Female,25,Salaried,15,2136017,0
Female,48,Entrepreneur,99,471361,1
Female,27,Self_Employed,33,3104257,0
Male,50,Self_Employed,81,482442,0
Female,58,Self_Employed,122,1384021,1
Male,81,Other,75,1108139,0
Female,48,Self_Employed,50,477600,0
Female,43,Self_Employed,20,1266345,0
Male,54,Self_Employed,110,782087,1
Male,30,Salaried,27,1519327,0
Female,72,Other,67,419688,0
Male,44,Other,85,817126,1
Female,58,Salaried,99,543763,1
Female,28,Self_Employed,13,810976,0
Male,28,Salaried,20,1046746,0
Female,32,Salaried,37,557051,0
Female,27,Salaried,25,922574,0
Female,31,Other,27,275819,0
Male,34,Salaried,25,670472,0
Male,26,Salaried,21,1453405,0
Female,68,Other,57,2089257,0
Male,34,Salaried,15,1508639,0
Male,45,Self_Employed,111,6552874,0
Female,33,Salaried,26,4580304,0
Male,38,Salaried,33,815863,1
Female,80,Other,81,1649997,1
Female,63,Other,115,764385,0
Male,45,Salaried,32,2133232,1
Male,42,Self_Employed,63,2069517,0
Male,63,Salaried,103,1268864,1
Female,29,Other,32,688655,0
Male,42,Self_Employed,31,608582,0
Male,80,Other,91,590283,1
Male,50,Self_Employed,19,607576,0
Male,55,Self_Employed,81,449966,1
Female,28,Salaried,14,533777,0
Male,42,Self_Employed,26,625349,0
Female,25,Self_Employed,13,1091914,0
Female,36,Salaried,27,649148,0
Male,64,Other,97,2373069,0
Female,51,Self_Employed,8,2574681,0
Male,48,Other,74,1050885,1
Male,69,Other,79,4126262,1
Male,69,Other,55,1555737,0
Male,51,Other,87,3649943,1
Male,53,Self_Employed,91,905041,0
Female,36,Self_Employed,37,977976,0
Female,78,Other,86,2753935,0
Female,27,Salaried,26,1063630,0
Male,60,Salaried,104,7364741,1
Male,55,Self_Employed,110,4133542,0
Male,46,Other,33,1278698,0
Female,25,Salaried,13,1523190,0
Male,59,Self_Employed,49,1367734,0
Male,72,Other,51,2356239,0
Female,38,Salaried,20,546353,0
Male,48,Self_Employed,13,567446,0
Male,37,Self_Employed,87,987374,1
Female,63,Other,115,964662,0
Female,27,Self_Employed,13,828349,0
Female,48,Self_Employed,27,368299,0
Male,28,Other,21,286686,0
Female,46,Self_Employed,31,619546,0
Male,42,Self_Employed,44,832167,1
Female,44,Self_Employed,63,2014790,1
Male,56,Salaried,115,804631,1
Female,44,Self_Employed,15,1151962,0
Male,48,Self_Employed,19,794778,0
Male,25,Salaried,19,630262,1
Male,62,Other,103,1121987,1
Female,48,Entrepreneur,56,837846,0
Male,51,Self_Employed,74,1110257,1
Male,36,Salaried,32,1633826,0
Male,28,Salaried,20,2091927,1
Female,24,Salaried,15,729764,0
Female,62,Other,98,729319,1
Male,69,Other,86,523996,0
Male,71,Other,38,740613,0
Female,27,Self_Employed,13,664687,0
Male,48,Self_Employed,75,1142786,1
Male,55,Self_Employed,26,625322,0
Female,48,Self_Employed,61,695339,0
Male,61,Self_Employed,127,718408,1
Female,43,Self_Employed,63,558822,0
Male,39,Other,25,707541,0
Female,71,Other,19,640025,0
Male,58,Self_Employed,123,697768,0
Male,50,Self_Employed,15,689945,0
Male,47,Self_Employed,14,711083,1
Male,29,Self_Employed,27,1129783,0
Female,51,Self_Employed,27,604844,1
Male,36,Self_Employed,13,1409831,0
Female,27,Salaried,14,321601,0
Female,30,Salaried,15,421005,0
Female,29,Other,27,1076152,0
Female,29,Salaried,26,714545,0
Female,27,Salaried,25,433305,0
Female,46,Self_Employed,20,373506,0
Male,54,Other,20,915489,0
Female,55,Self_Employed,68,931491,1
Female,60,Self_Employed,86,1530702,0
Male,66,Other,50,819609,0
Male,31,Other,31,750376,0
Female,28,Salaried,32,1431378,0
Male,36,Salaried,63,926481,1
Male,56,Other,21,642758,0
Male,54,Self_Employed,19,1095136,1
Male,31,Salaried,26,720597,0
Female,31,Salaried,32,722510,0
Female,48,Self_Employed,69,1275316,1
Male,30,Self_Employed,32,749469,0
Female,26,Salaried,14,912125,0
Male,48,Self_Employed,74,753393,0
Female,29,Salaried,26,1292938,0
Female,33,Salaried,21,1493731,0
Male,77,Other,115,1065730,1
Female,49,Self_Employed,37,699922,1
Female,30,Salaried,15,550465,0
Male,48,Self_Employed,50,613076,0
Male,26,Salaried,20,1028679,1
Male,50,Self_Employed,33,904435,0
Female,42,Self_Employed,104,527209,0
Female,44,Self_Employed,51,2254637,1
Female,46,Self_Employed,67,1752855,1
Male,26,Salaried,14,1219771,0
Female,51,Self_Employed,85,1931380,1
Male,25,Salaried,15,559961,0
Female,28,Salaried,26,462239,0
Male,37,Self_Employed,8,2992108,0
Female,28,Salaried,14,355172,1
Female,42,Self_Employed,27,1071239,0
Male,27,Salaried,13,1685143,0
Female,80,Other,67,1119424,0
Male,34,Salaried,26,1237536,0
Male,52,Self_Employed,79,546282,0
Male,42,Salaried,103,1592806,1
Female,29,Self_Employed,20,791085,0
Male,41,Self_Employed,74,1280389,0
Male,69,Other,25,1704065,1
Female,73,Other,68,2875607,0
Male,25,Salaried,21,950840,0
Female,29,Salaried,20,1991606,0
Male,65,Other,13,1823770,0
Male,24,Salaried,15,870188,0
Male,42,Other,25,699762,0
Female,28,Salaried,20,1442458,0
Female,49,Self_Employed,56,1384875,0
Female,28,Salaried,25,1604420,0
Male,46,Self_Employed,20,625581,0
Male,53,Self_Employed,55,1527195,0
Male,29,Other,15,482771,0
Male,44,Self_Employed,56,1099310,0
Female,37,Other,21,636510,0
Male,29,Salaried,33,626159,0
Male,38,Self_Employed,14,456605,0
Female,30,Other,20,525117,0
Female,39,Self_Employed,75,556695,1
Male,54,Self_Employed,63,311873,0
Female,26,Salaried,14,1699633,0
Male,80,Other,62,854204,0
Female,29,Salaried,13,1032586,0
Male,44,Self_Employed,55,363849,0
Female,29,Self_Employed,20,672599,0
Male,28,Salaried,14,709481,0
Female,28,Salaried,26,393878,0
Female,40,Self_Employed,19,811048,0
Female,30,Salaried,31,530173,0
Male,79,Other,85,912935,0
Female,60,Other,109,2312869,1
Female,30,Salaried,25,1297424,0
Male,49,Self_Employed,50,429709,0
Female,52,Entrepreneur,68,481036,1
Male,27,Self_Employed,14,1524730,0
Male,67,Other,26,1216318,0
Female,72,Other,75,804818,1
Female,32,Other,31,444207,0
Female,51,Self_Employed,97,1031572,1
Female,79,Other,97,3505256,0
Male,43,Self_Employed,68,1076179,0
Male,60,Self_Employed,67,680814,1
Female,28,Salaried,25,197508,0
Male,61,Other,49,1828300,0
Male,39,Self_Employed,31,721193,0
Male,49,Entrepreneur,44,1411459,0
Female,66,Other,81,1403218,1
Male,51,Other,93,991549,1
Female,78,Other,79,861324,0
Female,32,Other,19,1548653,0
Male,32,Salaried,33,641565,0
Male,55,Self_Employed,105,1407374,1
Female,35,Salaried,27,3829456,1
Female,27,Other,13,598391,0
Male,50,Self_Employed,109,2773738,0
Female,46,Self_Employed,9,2857229,0
Male,69,Other,33,248755,0
Male,53,Self_Employed,92,2079378,1
Male,41,Self_Employed,74,1932590,1
Male,30,Other,27,605208,0
Male,56,Self_Employed,91,991913,1
Female,45,Self_Employed,43,869245,0
Male,64,Other,85,1780124,1
Male,26,Self_Employed,14,490719,0
Male,46,Self_Employed,98,2619875,1
Female,29,Salaried,20,864572,0
Male,51,Self_Employed,32,452476,0
Male,60,Self_Employed,44,206319,1
Female,51,Other,32,837641,0
Female,47,Self_Employed,80,965258,1
Male,52,Self_Employed,93,415594,0
Male,32,Salaried,27,1426394,0
Female,29,Salaried,20,1824135,0
Male,66,Other,43,803554,0
Male,33,Other,20,862534,0
Male,27,Salaried,31,890409,0
Female,47,Other,85,2125106,0
Female,29,Salaried,19,568781,0
Male,54,Salaried,87,3689245,1
Female,59,Self_Employed,20,621389,0
Male,69,Other,111,2487701,1
Male,26,Other,25,1452239,0
Male,62,Salaried,97,700972,1
Male,54,Other,74,1855187,0
Female,30,Other,20,1700745,0
Female,40,Self_Employed,38,291866,1
Male,31,Salaried,33,2084860,0
Male,32,Salaried,15,606837,1
Female,26,Salaried,13,928581,0
Male,58,Self_Employed,103,1782723,0
Male,59,Self_Employed,86,1406814,0
Female,51,Other,27,762178,1
Female,28,Salaried,15,529069,0
Female,27,Salaried,13,565666,0
Male,65,Other,91,757594,1
Male,25,Salaried,13,1587760,0
Female,26,Salaried,25,1097067,0
Male,51,Other,51,544591,0
Female,44,Self_Employed,81,614963,1
Female,37,Salaried,13,1177318,0
Female,34,Self_Employed,26,1528414,0
Male,28,Self_Employed,20,1162322,0
Female,32,Salaried,32,1297424,0
Female,45,Self_Employed,103,548222,1
Female,27,Salaried,26,851988,0
Male,72,Other,55,1424560,0
Male,59,Self_Employed,98,304816,0
Male,33,Salaried,31,428944,0
Male,49,Other,20,1608221,1
Female,26,Other,15,728963,0
Male,32,Salaried,15,1620093,1
Male,28,Salaried,32,334453,0
Male,51,Entrepreneur,93,3163718,1
Female,33,Salaried,27,420097,0
Female,45,Self_Employed,51,1138390,0
Female,28,Salaried,27,224333,0
Female,50,Self_Employed,25,833671,0
Female,26,Salaried,21,588494,0
Male,63,Other,25,487230,0
Male,56,Self_Employed,51,938202,0
Male,42,Self_Employed,21,1646508,1
Male,83,Other,73,747680,0
Male,52,Self_Employed,15,543576,0
Male,58,Self_Employed,27,542383,1
Male,68,Other,49,393299,0
Female,61,Self_Employed,55,1709147,0
Female,30,Salaried,25,703100,0
Male,38,Other,56,971737,0
Male,48,Self_Employed,93,787053,1
Male,65,Other,73,295987,0
Male,45,Self_Employed,26,203560,1
Male,42,Self_Employed,49,415576,0
Female,48,Self_Employed,21,867954,0
Male,42,Self_Employed,39,268335,1
Male,48,Salaried,103,1889932,1
Male,27,Salaried,15,215202,0
Female,63,Other,51,1013825,1
Female,53,Self_Employed,51,1381173,0
Male,42,Self_Employed,68,3331626,0
Female,44,Self_Employed,43,591627,0
Male,37,Other,37,751249,0
Female,28,Self_Employed,21,879239,0
Male,30,Self_Employed,31,625759,0
Female,29,Salaried,31,1348768,0
Female,37,Self_Employed,50,822787,0
Male,59,Other,91,828403,0
Male,56,Self_Employed,55,1298803,0
Female,70,Other,103,801391,1
Female,38,Other,20,1879947,0
Male,60,Other,49,609578,0
Female,45,Self_Employed,13,682638,0
Female,28,Self_Employed,21,1004943,0
Male,40,Self_Employed,87,561625,1
Male,28,Self_Employed,33,782452,0
Male,56,Self_Employed,87,777833,0
Male,50,Other,104,422794,0
Male,38,Self_Employed,21,462016,1
Female,58,Self_Employed,51,1448839,0
Male,81,Other,69,897707,0
Female,46,Self_Employed,85,1099025,1
Female,43,Self_Employed,80,867331,0
Male,56,Other,109,1041291,1
Male,74,Other,50,2830235,0
Male,64,Other,81,2305447,1
Male,62,Other,56,513147,0
Female,25,Salaried,14,608733,0
Female,30,Salaried,20,629007,0
Female,61,Self_Employed,111,1689033,1
Male,58,Self_Employed,117,595739,0
Female,30,Salaried,20,315255,0
Female,29,Salaried,26,555760,0
Female,30,Salaried,26,1649232,0
Male,26,Salaried,20,582878,0
Female,29,Salaried,15,1092564,0
Male,76,Other,93,849914,1
Male,57,Self_Employed,91,931990,1
Female,60,Self_Employed,25,745935,1
Male,46,Self_Employed,49,666957,0
Female,37,Self_Employed,19,517686,0
Male,29,Self_Employed,25,894770,1
Male,45,Self_Employed,13,584774,0
Male,53,Self_Employed,105,1162802,0
Male,57,Self_Employed,57,1118267,0
Male,63,Other,93,1469158,1
Female,30,Salaried,19,844601,1
Female,28,Salaried,19,788735,0
Male,61,Self_Employed,49,804764,0
Female,48,Self_Employed,75,868275,0
Male,29,Salaried,32,351336,0
Male,59,Self_Employed,13,268165,0
Male,72,Other,51,671994,0
Female,26,Salaried,21,1174684,0
Male,46,Self_Employed,91,1098624,1
Female,28,Salaried,26,918978,0
Male,62,Other,25,435058,0
Male,27,Self_Employed,20,695072,0
Male,26,Salaried,25,674299,0
Male,44,Other,92,410085,1
Male,27,Salaried,20,3855275,0
Male,50,Self_Employed,80,1631423,1
Female,35,Other,32,922787,1
Male,39,Self_Employed,25,687053,1
Male,48,Salaried,75,559391,1
Male,55,Self_Employed,8,1558879,0
Female,29,Other,33,990044,0
Male,32,Salaried,21,667873,0
Male,48,Self_Employed,97,3972835,0
Female,47,Self_Employed,27,1000484,0
Female,31,Salaried,21,515621,0
Male,47,Self_Employed,91,585228,0
Female,38,Salaried,32,280234,0
Female,28,Other,19,467543,0
Male,44,Other,33,479220,0
Female,24,Salaried,14,496219,0
Female,32,Salaried,13,968311,0
Female,56,Self_Employed,80,523729,0
Male,37,Self_Employed,19,567855,0
Male,51,Self_Employed,91,593389,1
Male,83,Other,110,1873948,0
Male,58,Other,123,916335,0
Male,27,Salaried,15,437248,0
Female,36,Salaried,33,926650,0
Female,49,Self_Employed,14,480760,0
Male,37,Self_Employed,81,699655,0
Male,33,Salaried,21,518514,0
Male,26,Self_Employed,26,958574,0
Male,32,Self_Employed,20,2155304,0
Male,41,Self_Employed,20,1073856,0
Male,70,Other,123,957853,0
Male,66,Other,87,956634,1
Female,29,Salaried,27,1124612,0
Male,29,Salaried,15,584187,0
Female,29,Salaried,26,150703,0
Male,29,Salaried,13,1100894,0
Female,29,Salaried,15,1373697,0
Female,42,Self_Employed,55,694280,0
Female,39,Other,85,626168,0
Male,62,Other,63,1505799,0
Male,32,Salaried,13,720063,0
Male,38,Salaried,26,708787,0
Female,51,Entrepreneur,45,1307908,0
Female,80,Other,99,498408,1
Male,45,Self_Employed,32,595917,1
Male,71,Other,115,1230069,0
Female,35,Other,20,1001944,0
Female,27,Salaried,14,582122,0
Male,49,Self_Employed,75,1185462,0
Female,47,Self_Employed,79,1333380,1
Male,32,Salaried,27,1048936,0
Male,62,Other,110,847324,1
Male,26,Other,15,1064760,1
Female,31,Salaried,31,2334559,0
Male,49,Entrepreneur,62,639367,0
Male,78,Other,105,432904,0
Female,28,Salaried,14,886867,0
Female,45,Salaried,15,409355,1
Male,39,Self_Employed,63,1421045,1
Male,27,Other,21,1376304,0
Male,32,Other,21,1255273,0
Female,71,Other,99,2048112,1
Male,30,Salaried,31,676711,0
Male,58,Self_Employed,92,4220593,1
Female,30,Salaried,33,967234,0
